team_id,state,hs_name,athletic_director,colors,mascot,school_type
/fl/gulfport/boca-ciega-pirates/,fl,Boca Ciega High School,Lamar Washington,,Pirates,Co-Ed/Public
/fl/bratt/northview-chiefs/,fl,Northview High School,Obreonne Smith,,Chiefs,Co-Ed/Public
/fl/tampa/middleton-tigers/,fl,Middleton High School,Washington Henry,,Tigers,Co-Ed/Public
/fl/jacksonville/paxon-school-for-advanced-studies-golden-eagles/,fl,Paxon School For Advanced Studies,Steve Brown,,Golden Eagles,Co-Ed/Public
/fl/jacksonville/north-florida-educational-institute-fighting-eagles/,fl,North Florida Educational Institute,Rico Robinson,,Fighting Eagles,NA
/fl/dade-city/pasco-pirates/,fl,Pasco High School,Dawn Wetherby,,Pirates,Co-Ed/Public
/fl/callahan/west-nassau-warriors/,fl,West Nassau High School,Randalyn Bryant,,Warriors,Co-Ed/Public
/fl/deltona/deltona-wolves/,fl,Deltona High School,Kevin Jackson,,Wolves,Co-Ed/Public
/fl/boynton-beach/boynton-beach-tigers/,fl,Boynton Beach High School,Latisha Paul,,Tigers,Co-Ed/Public
/fl/kissimmee/poinciana-eagles/,fl,Poinciana High School,Tiffany King,,Eagles,Co-Ed/Public
/fl/clearwater/countryside-cougars/,fl,Countryside High School,Anthony Klemmer,,Cougars,Co-Ed/Public
/fl/tampa/sickles-gryphons/,fl,Sickles High School,Greg Lewandowski,,Gryphons,Co-Ed/Public
/fl/panama-city/bay-tornadoes/,fl,Bay High School,Jamie Bukowski,,Tornadoes,Co-Ed/Public
/fl/riviera-beach/inlet-grove-hurricanes/,fl,Inlet Grove High School,Hikeem Banks,,Hurricanes,Co-Ed/Public
/fl/quincy/munroe-bobcats/,fl,Munroe High School,Tim Early,,Bobcats,Co-Ed/Private
/fl/miami/coral-reef-barracudas/,fl,Coral Reef High School,Kevin Whelan,,Barracudas,Co-Ed/Public
/fl/citra/north-marion-colts/,fl,North Marion High School,Dale Hall,,Colts,Co-Ed/Public
/fl/hollywood/hollywood-hills-spartans/,fl,Hollywood Hills High School,Kevin Perry,,Spartans,Co-Ed
/fl/tallahassee/maclay-marauders/,fl,Maclay High School,Harold Hilliard,,Marauders,Co-Ed/Public
/fl/orlando/freedom-patriots/,fl,Freedom High School,Bobby Rego,,Patriots,Co-Ed/Public
/fl/west-palm-beach/forest-hill-falcons/,fl,Forest Hill High School,Dave Grad,,Falcons,Co-Ed/Public
/fl/windermere/windermere-wolverines/,fl,Windermere High School,Chad Springer,,Wolverines,Co-Ed/Public
/fl/st-petersburg/st-petersburg-catholic-barons/,fl,St. Petersburg Catholic High School,Nick Vandewalle,,Barons,Co-Ed/Private
/fl/orlando/lake-buena-vista-vipers/,fl,Lake Buena Vista High School,Lauren Bradley,,Vipers,Co-Ed/Public
/fl/bradenton/southeast-seminoles/,fl,Southeast High School,Kevin Lynum,,Seminoles,Co-Ed/Public
/fl/fort-myers/riverdale-raiders/,fl,Riverdale High School,Justin Budmayr,,Raiders,Co-Ed/Public
/fl/delray-beach/american-heritage-stallions/,fl,American Heritage High School,Kristina Shahin,,Stallions,Co-Ed/Private
/fl/davie/nova-titans/,fl,Nova High School,Jason Hively,,Titans,Co-Ed/Public
/fl/tampa/jefferson-dragons/,fl,Jefferson High School,Bernard Cannon,,Dragons,Co-Ed/Public
/fl/jacksonville/christs-church-academy-eagles/,fl,Christ's Church Academy,Justin Sirmon,,Eagles,Co-Ed/Private
/fl/gainesville/pk-yonge-blue-wave/,fl,P.K. Yonge High School,Valerie Flournoy,,Blue Wave,Co-Ed/Public
/fl/eagle-lake/lake-region-thunder/,fl,Lake Region High School,Logan Green,,Thunder,Co-Ed/Public
/fl/pensacola/booker-t-washington-wildcats/,fl,Booker T. Washington High School,Corey Jones,,Wildcats,Co-Ed/Public
/fl/deltona/pine-ridge-panthers/,fl,Pine Ridge High School,John New,,Panthers,Co-Ed/Public
/fl/cape-coral/oasis-sharks/,fl,Oasis High School,Michael OBrien,,Sharks,Co-Ed/Public
/fl/hallandale/hallandale-chargers/,fl,Hallandale High School,NA,,Chargers,Co-Ed
/fl/land-o-lakes/sunlake-seahawks/,fl,Sunlake High School,Benjamin Otruba,,Seahawks,Co-Ed/Public
/fl/lake-worth/lake-worth-trojans/,fl,Lake Worth High School,Frank Baxley,,Trojans,Co-Ed/Public
/fl/west-palm-beach/oxbridge-academy-thunderwolves/,fl,Oxbridge Academy,Stan Ross,,ThunderWolves,Co-Ed/Private
/fl/lauderdale-lakes/boyd-anderson-cobras/,fl,Boyd Anderson High School,G'ana Robinson,,Cobras,Co-Ed/Public
/fl/jacksonville/impact-christian-academy-lions/,fl,Impact Christian Academy,Ryan Thomas,,Lions,Co-Ed/Private
/fl/cape-coral/island-coast-gators/,fl,Island Coast High School,Jake Noland,,Gators,Co-Ed/Public
/fl/titusville/astronaut-war-eagles/,fl,Astronaut High School,Cheryl Shivel,,War Eagles,Co-Ed/Public
/fl/hollywood/avant-garde-academy-sharks/,fl,Avant Garde Academy,Tim Harrington,,Sharks,Co-Ed/Public
/fl/naples/palmetto-ridge-bears/,fl,Palmetto Ridge High School,Brent Brickzin,,Bears,Co-Ed/Public
/fl/clearwater/american-collegiate-academy-rough-riders/,fl,American Collegiate Academy,Tee Wooten,,Rough Riders,Co-Ed/Private
/fl/fort-myers/cypress-lake-panthers/,fl,Cypress Lake High School,Betty Rodriguez,,Panthers,Co-Ed/Public
/fl/jacksonville/westside-wolverines/,fl,Westside High School,Tiffany Poynter,,Wolverines,Co-Ed/Public
/fl/jacksonville/wolfson-wolfpack/,fl,Wolfson High School,Cindy Talley,,Wolfpack,Co-Ed/Public
/fl/homestead/somerset-academy-south-homestead-hurricanes/,fl,Somerset Academy South Homestead,Antwan Holden,,Hurricanes,NA
/fl/naples/neumann-celtics/,fl,Neumann High School,Damon Jones,,Celtics,Co-Ed/Private
/fl/miami/varela-vipers/,fl,Varela High School,Ryan Schneider,,Vipers,Co-Ed/Public
/fl/cape-coral/cape-coral-seahawks/,fl,Cape Coral High School,Thomas Kenna,,Seahawks,Co-Ed/Public
/fl/panama-city/rutherford-rams/,fl,Rutherford High School,Jabbar Manning,,Rams,Co-Ed/Public
/fl/miami/southwest-eagles/,fl,Southwest High School,Jorge Diaz,,Eagles,Co-Ed/Public
/fl/crescent-city/crescent-city-raiders/,fl,Crescent City High School,Tim Ross,,Raiders,Co-Ed/Public
/fl/labelle/labelle-cowboys-cowgirls/,fl,LaBelle High School,Jessica Bechtel,,Cowboys/Cowgirls,Co-Ed/Public
/fl/hialeah-gardens/mater-academy-charter-lions/,fl,Mater Academy Charter,"Juan ""Butch"" Carnicero",,Lions,Co-Ed/Public
/fl/branford/branford-buccaneers/,fl,Branford High School,Fred Oquinn,,Buccaneers,Co-Ed/Public
/fl/orlando/lake-highland-prep-highlanders/,fl,Lake Highland Prep,Charmaine Schreiber,,Highlanders,Co-Ed/Private
/fl/ocala/lake-weir-hurricanes/,fl,Lake Weir High School,Colby Wisdom,,Hurricanes,Co-Ed/Public
/fl/boca-raton/olympic-heights-lions/,fl,Olympic Heights High School,Nicki Spears,,Lions,Co-Ed/Public
/fl/seffner/seffner-christian-crusaders/,fl,Seffner Christian High School,Dee Franks,,Crusaders,/Private
/fl/tampa/leto-falcons/,fl,Leto High School,Babita Artabasy,,Falcons,Co-Ed/Public
/fl/orange-park/ridgeview-panthers/,fl,Ridgeview High School,Aimee Stutz,,Panthers,Co-Ed/Public
/fl/fort-lauderdale/pine-crest-panthers/,fl,Pine Crest High School,Jeff Johnson,,Panthers,Co-Ed/Private
/fl/royal-palm-beach/royal-palm-beach-wildcats/,fl,Royal Palm Beach High School,Eric Patterson,,Wildcats,Co-Ed/Public
/fl/jay/jay-royals/,fl,Jay High School,Hank Hullett,,Royals,Co-Ed/Public
/fl/plantation/south-plantation-paladins/,fl,South Plantation High School,Mike Collins,,Paladins,Co-Ed/Public
/fl/panama-city/north-bay-haven-academy-buccaneers/,fl,North Bay Haven Academy,Steven Gillispie,,Buccaneers,Co-Ed/Public
/fl/port-st-lucie/port-st-lucie-jaguars/,fl,Port St. Lucie High School,Harold Barnwell,,Jaguars,Co-Ed/Public
/fl/hilliard/hilliard-red-flashes/,fl,Hilliard High School,Jason Collins,,Red Flashes,Co-Ed/Public
/fl/cottondale/cottondale-hornets/,fl,Cottondale High School,Mike Melvin,,Hornets,Co-Ed/Public
/fl/wellington/wellington-wolverines/,fl,Wellington High School,Robert Callovi,,Wolverines,Co-Ed/Public
/fl/orlando/east-river-falcons/,fl,East River High School,Brittney Scott,,Falcons,Co-Ed/Public
/fl/crystal-river/crystal-river-pirates/,fl,Crystal River High School,Bobby Verlato,,Pirates,Co-Ed/Public
/fl/miami-gardens/tru-prep-academy-saints/,fl,TRU Prep Academy,Pearson Sutton,,Saints,Boys/Private
/fl/cooper-city/cooper-city-cowboys/,fl,Cooper City High School,Joe Fatout,,Cowboys,Co-Ed/Public
/fl/coral-springs/coral-glades-jaguars/,fl,Coral Glades High School,Howie Schrager,,Jaguars,Co-Ed/Public
/fl/monticello/aucilla-christian-warriors/,fl,Aucilla Christian High School,Willy Gamalero,,Warriors,/Private
/fl/wesley-chapel/wesley-chapel-wildcats/,fl,Wesley Chapel High School,Steve Mumaw,,Wildcats,Co-Ed/Public
/fl/hialeah/westland-hialeah-wildcats/,fl,Westland Hialeah High School,Cynthia Rodriguez,,Wildcats,Co-Ed/Public
/fl/coral-springs/coral-springs-charter-panthers/,fl,Coral Springs Charter,michael higgins,,Panthers,Co-Ed/Public
/fl/inverness/citrus-hurricanes/,fl,Citrus High School,Larry Bishop,,Hurricanes,Co-Ed/Public
/fl/riverview/spoto-spartans/,fl,Spoto High School,Rory Beauford,,Spartans,Co-Ed/Public
/fl/orlando/university-cougars/,fl,University High School,Frank Prendergast,,Cougars,Co-Ed/Public
/fl/bristol/liberty-county-bulldogs/,fl,Liberty County High School,Gerald Tranquille,,Bulldogs,Co-Ed/Public
/fl/orlando/west-oaks-academy-flame/,fl,West Oaks Academy,Kenny Gillion ,,Flame,Co-Ed/Public
/fl/north-lauderdale/somerset-prep/,fl,Somerset Prep,Shantel Haye,,NA,Co-Ed/Public
/fl/north-miami/mourning-sharks/,fl,Mourning High School,Trevor Harris,,Sharks,Co-Ed/Public
/fl/lake-placid/lake-placid-dragons/,fl,Lake Placid High School,Lindsey Tomblin,,Dragons,Co-Ed/Public
/fl/tampa/cambridge-christian-lancers/,fl,Cambridge Christian High School,Mark Butler,,Lancers,Co-Ed/Private
/fl/dunedin/dunedin-falcons/,fl,Dunedin High School,Charis Moundros,,Falcons,Co-Ed/Public
/fl/fort-myers/gateway-eagles/,fl,Gateway High School,Michael Dubbelde,,Eagles,Co-Ed/Public
/fl/baker/baker-gators/,fl,Baker High School,John Carlisle,,Gators,Co-Ed/Public
/fl/daytona-beach/halifax-academy-knights/,fl,Halifax Academy,Shamus Dougherty,,Knights,Co-Ed/Private
/fl/trenton/trenton-tigers/,fl,Trenton High School,Pat Burton,,Tigers,Co-Ed/Public
/fl/miami/south-miami-cobras/,fl,South Miami High School,Paula Raflowitz,,Cobras,Co-Ed/Public
/fl/winter-haven/akelynns-angels-christian-academy-wildcats/,fl,Akelynn's Angels Christian Academy,James Knight,,Wildcats,Boys
/fl/pensacola/pensacola-tigers/,fl,Pensacola High School,Terrence Harris,,Tigers,Co-Ed/Public
/fl/kissimmee/liberty-chargers/,fl,Liberty High School,Chad Springer,,Chargers,Co-Ed/Public
/fl/belleview/belleview-rattlers/,fl,Belleview High School,Phillip Small,,Rattlers,Co-Ed/Public
/fl/brandon/brandon-eagles/,fl,Brandon High School,Ron Buffano,,Eagles,Co-Ed/Public
/fl/jacksonville/bishop-snyder-cardinals/,fl,Bishop Snyder High School,Zach Osbeck,,Cardinals,Co-Ed/Private
/fl/deerfield-beach/somerset-academy-key-lions/,fl,Somerset Academy Key,Jason Breton,,Lions,Co-Ed/Public
/fl/alachua/santa-fe-raiders/,fl,Santa Fe High School,Michele  Faulk,,Raiders,Co-Ed/Public
/fl/homestead/everglades-prep-academy-panther/,fl,Everglades Prep Academy,Donald Jackson,,Panther,Co-Ed/Public
/fl/sarasota/out-of-door-academy-thunder/,fl,Out-of-Door Academy,Andres Parra,,Thunder,Co-Ed/Private
/fl/belle-glade/glades-day-gators/,fl,Glades Day High School,Zach Threlkeld,,Gators,Co-Ed/Private
/fl/freeport/freeport-bulldogs/,fl,Freeport High School,Shaun Arntz,,Bulldogs,Co-Ed/Public
/fl/jasper/hamilton-county-trojans/,fl,Hamilton County High School,Chris Cook,,Trojans,Co-Ed/Public
/fl/fort-myers/canterbury-cougars/,fl,Canterbury High School,trent carter,,Cougars,Co-Ed/Private
/fl/bonita-springs/bonita-springs-bullsharks/,fl,Bonita Springs High School,Leah Mason,,Bullsharks,Co-Ed/Public
/fl/umatilla/umatilla-bulldogs/,fl,Umatilla High School,Deta Brunson,,Bulldogs,Co-Ed/Public
/fl/wewahitchka/wewahitchka-gators/,fl,Wewahitchka High School,bobby johns,,Gators,Co-Ed/Public
/fl/jacksonville/stanton-blue-devils/,fl,Stanton High School,Chris Crider,,Blue Devils,Co-Ed/Public
/fl/tampa/king-lions/,fl,King High School,Ebony Robinson,,Lions,Co-Ed/Public
/fl/vernon/vernon-yellowjackets/,fl,Vernon High School,William Tillman,,Yellowjackets,Co-Ed/Public
/fl/hialeah-gardens/hialeah-gardens-gladiators/,fl,Hialeah Gardens High School,Carlos Ochoa,,Gladiators,Co-Ed/Public
/fl/windermere/windermere-prep-lakers/,fl,Windermere Prep,Patrick Hollern,,Lakers,Co-Ed/Private
/fl/doral/reagan-bison/,fl,Reagan High School,Dylan Mobley,,Bison,Co-Ed/Public
/fl/port-st-lucie/tradition-prep-pirates/,fl,Tradition Prep,Dan Dunham,,Pirates,NA
/fl/winter-springs/winter-springs-bears/,fl,Winter Springs High School,Scott Gomrad,,Bears,Co-Ed/Public
/fl/celebration/celebration-storm/,fl,Celebration High School,Chad Boudreaux,,Storm,Co-Ed/Public
/fl/tampa/chamberlain-storm/,fl,Chamberlain High School,Jody Woods,,Storm,Co-Ed/Public
/fl/brooksville/central-bears/,fl,Central High School,Al Sorrentino,,Bears,Co-Ed/Public
/fl/orlando/colonial-grenadiers/,fl,Colonial High School,Andrew Hamre,,Grenadiers,Co-Ed/Public
/fl/boca-raton/boca-raton-christian-blazers/,fl,Boca Raton Christian High School,John White,,Blazers,/Private
/fl/weeki-wachee/weeki-wachee-hornets/,fl,Weeki Wachee High School,Patrick McHugh,,Hornets,Co-Ed/Public
/fl/miami-beach/miami-beach-hi-tides/,fl,Miami Beach High School,Edgar Botto,,Hi-Tides,Co-Ed/Public
/fl/cocoa-beach/cocoa-beach-minutemen/,fl,Cocoa Beach High School,Ted Kimmey,,Minutemen,Co-Ed/Public
/fl/maitland/orangewood-christian-rams/,fl,Orangewood Christian High School,David Pitts,,Rams,/Private
/fl/cocoa/space-coast-vipers/,fl,Space Coast High School,Eusebio Solis,,Vipers,Co-Ed/Public
/fl/arcadia/desoto-county-bulldogs/,fl,DeSoto County High School,Sam Holland,,Bulldogs,Co-Ed/Public
/fl/niceville/rocky-bayou-christian-knights/,fl,Rocky Bayou Christian High School,Christian Sampson,,Knights,Co-Ed/Private
/fl/coral-springs/taravella-trojans/,fl,Taravella High School,Kristin Zanleoni-Marcey,,Trojans,Co-Ed/Public
/fl/fort-myers/southwest-florida-christian-kings/,fl,Southwest Florida Christian High School,Mike Marciano,,King's,Co-Ed/Private
/fl/panama-city-beach/arnold-marlins/,fl,Arnold High School,Rick Green,,Marlins,Co-Ed/Public
/fl/miami/palm-glades-prep-academy-eagles/,fl,Palm Glades Prep Academy,Julian Noriega,,Eagles,NA
/fl/riviera-beach/suncoast-chargers/,fl,Suncoast High School,Kelli Erianne,,Chargers,Co-Ed/Public
/fl/pembroke-pines/somerset-academy-panthers/,fl,Somerset Academy,Christopher Iacono,,Panthers,Co-Ed/Public
/fl/kissimmee/gateway-panthers/,fl,Gateway High School,Travis James,,Panthers,Co-Ed/Public
/fl/tallahassee/famu-drs-baby-rattlers/,fl,FAMU DRS High School,Dione Desir,,Baby Rattlers,Co-Ed/Public
/fl/st-petersburg/hollins-royals/,fl,Hollins High School,Kelley Jones,,Royals,Co-Ed/Public
/fl/st-augustine/st-joseph-academy-flashes/,fl,St. Joseph Academy,Sherri Nowatzki,,Flashes,Co-Ed/Public
/fl/pensacola/lighthouse-private-christian-academy-stingrays/,fl,Lighthouse Private Christian Academy,Everette Alford,,Stingrays,Co-Ed/Private
/fl/lake-worth/dr-joaquin-garcia-bulldogs/,fl,Dr. Joaquin Garcia High School,Pam Romero,,Bulldogs,NA
/fl/merritt-island/ambassador-christian-academy-eagles/,fl,Ambassador Christian Academy,Alfonzo Alexander,,Eagles,NA
/fl/interlachen/interlachen-rams/,fl,Interlachen High School,Ron Whitehurst,,Rams,Co-Ed/Public
/fl/boca-raton/st-john-paul-ii-academy-eagles/,fl,St. John Paul II Academy,Gregory Walker II,,Eagles,Co-Ed/Public
/fl/bradenton/img-academy-blue-ascenders/,fl,IMG Academy Blue,NA,,Ascenders,NA
/fl/avon-park/avon-park-red-devils/,fl,Avon Park High School,Sherri Whidden,,Red Devils,Co-Ed/Public
/fl/vero-beach/st-edwards-pirates/,fl,St. Edward's High School,Eileen Pliske,,Pirates,Co-Ed/Private
/fl/orlando/cypress-creek-bears/,fl,Cypress Creek High School,Brian Sherman,,Bears,Co-Ed/Public
/fl/holiday/anclote-sharks/,fl,Anclote High School,Jennifer Palmer,,Sharks,Co-Ed/Public
/fl/tampa/freedom-patriots/,fl,Freedom High School,Jenna Lamour,,Patriots,Co-Ed/Public
/fl/winter-haven/roar-prep-and-vocational-academy-lions/,fl,Roar Prep & Vocational Academy,Isaac Parker,,Lions,NA
/fl/marathon/marathon-dolphins/,fl,Marathon High School,Lance Martin,,Dolphins,Co-Ed/Public
/fl/miami/florida-christian-patriots/,fl,Florida Christian High School,Beth King ,,Patriots,Co-Ed/Private
/fl/cape-coral/ida-baker-bulldogs/,fl,Ida Baker High School,Daniel Butler,,Bulldogs,Co-Ed/Public
/fl/fort-myers/gateway-charter-griffins/,fl,Gateway Charter,Benjamin Daley,,Griffins,Co-Ed/Public
/fl/monticello/jefferson-county-tigers/,fl,Jefferson County High School,Terry Walker,,Tigers,Co-Ed/Public
/fl/riverview/bell-creek-academy-panthers/,fl,Bell Creek Academy,Patricia Pfeffer,,Panthers,Co-Ed/Public
/fl/miami/sunset-knights/,fl,Sunset High School,Moises Rivera,,Knights,Co-Ed/Public
/fl/spring-hill/bishop-mclaughlin-catholic-hurricanes/,fl,Bishop McLaughlin Catholic High School,Jay Bowen,,Hurricanes,Co-Ed/Private
/fl/naples/aubrey-rogers-patriots/,fl,Aubrey Rogers High School,Ted Parsons,,Patriots,Co-Ed/Public
/fl/jacksonville/eagles-view-warriors/,fl,Eagle's View High School,Zack Shank,,Warriors,Co-Ed/Private
/fl/greenacres/leonard-lancers/,fl,Leonard High School,Jim Howell,,Lancers,Co-Ed/Public
/fl/oakland-park/northeast-hurricanes/,fl,Northeast High School,Andrea Mele,,Hurricanes,Co-Ed/Public
/fl/winter-haven/all-saints-academy-saints/,fl,All Saints' Academy,Chad Moore,,Saints,Co-Ed/Private
/fl/greenacres/palm-beach-christian-prep-saints/,fl,Palm Beach Christian Prep,Willie Snead III,,Saints,Boys
/fl/miami/bridgeprep-village-green-bulldogs/,fl,BridgePrep Village Green High School,Jennifer Sinnes,,Bulldogs,NA
/fl/lakeland/santa-fe-catholic-hawks/,fl,Santa Fe Catholic High School,David Saliba,,Hawks,Co-Ed/Private
/fl/bell/bell-bulldogs/,fl,Bell High School,Joey Whittington,,Bulldogs,Co-Ed/Public
/fl/st-petersburg/keswick-christian-crusaders/,fl,Keswick Christian High School,Karrmayne King,,Crusaders,/Private
/fl/jacksonville/hollis-christian-academy-eagles/,fl,Hollis Christian Academy,Nathan Smith,,Eagles,NA
/fl/orlando/faith-christian-lions/,fl,Faith Christian High School,Michael Stringer,,Lions,/Private
/fl/pierson/taylor-wildcats/,fl,Taylor High School,Gavin Mueller,,Wildcats,Co-Ed/Public
/fl/west-palm-beach/sports-leadership-and-management-cobras/,fl,Sports Leadership & Management High School,Luis Cabello,,Cobras,Co-Ed/Public
/fl/miami/miami-country-day-spartans/,fl,Miami Country Day High School,Charles Sennett,,Spartans,Co-Ed/Private
/fl/auburndale/jordan-christian-prep-seahawks/,fl,Jordan Christian Prep,Mario Bargineer ,,Seahawks,Co-Ed/Private
/fl/miami/coral-park-rams/,fl,Coral Park High School,Emilio Condis,,Rams,Co-Ed/Public
/fl/jacksonville/joshua-christian-academy-eagles/,fl,Joshua Christian Academy,Elroy Green/Eddie walker,,Eagles,Co-Ed/Private
/fl/daytona-beach/father-lopez-green-wave/,fl,Father Lopez High School,Scott Bannon,,Green Wave,Co-Ed/Private
/fl/graceville/graceville-tigers/,fl,Graceville High School,Randy McKinnie,,Tigers,Co-Ed/Public
/fl/pompano-beach/pompano-beach-golden-tornadoes/,fl,Pompano Beach High School,Jason Frey,,Golden Tornadoes,Co-Ed/Public
/fl/lakeland/tenoroc-titans/,fl,Tenoroc High School,Irving Strickland,,Titans,Co-Ed/Public
/fl/lecanto/seven-rivers-christian-warriors/,fl,Seven Rivers Christian High School,Gary Dreyer,,Warriors,/Private
/fl/miami/smarten-sports-academy-goats/,fl,SmartEn Sports Academy,Charles Pearson,,Goats,NA
/fl/eastpoint/franklin-county-seahawks/,fl,Franklin County High School,Anna Bull,,Seahawks,Co-Ed/Public
/fl/jacksonville/harvest-community-warriors/,fl,Harvest Community High School,Jack Wilcox,,Warriors,Co-Ed/Private
/fl/jacksonville/young-kids-in-motion-ravens/,fl,Young Kids In Motion High School,Paul Maple,,Ravens,NA
/fl/belle-isle/cornerstone-charter-academy-ducks/,fl,Cornerstone Charter Academy,Jordan Webster,,Ducks,Co-Ed/Public
/fl/orlando/saints-academy-school-lions/,fl,Saints Academy School,Zabian owens,,Lions,Co-Ed/Private
/fl/gainesville/cornerstone-academy-cougars/,fl,Cornerstone Academy,Amber Livingston,,Cougars,Co-Ed/Private
/fl/orange-park/st-johns-country-day-spartans/,fl,St. Johns Country Day High School,John Sgromolo,,Spartans,Co-Ed/Private
/fl/hialeah/hialeah-miami-lakes-trojans/,fl,Hialeah-Miami Lakes High School,Sanchez Luis,,Trojans,Co-Ed/Public
/fl/ocoee/legacy-charter-eagles/,fl,Legacy Charter,Russell Hunt,,Eagles,Co-Ed/Public
/fl/bronson/bronson-eagles/,fl,Bronson High School,Sherrie Schuler,,Eagles,Co-Ed/Public
/fl/hialeah/abf-academy-cowboys/,fl,ABF Academy,Dillon Riera,,Cowboys,Co-Ed/Private
/fl/gainesville/saint-francis-catholic-wolves/,fl,Saint Francis Catholic High School,Josh Kerkau,,Wolves,Co-Ed/Private
/fl/marco-island/marco-island-academy-rays/,fl,Marco Island Academy,Jerry Miller,,Rays,Co-Ed/Public
/fl/west-palm-beach/berean-christian-bulldogs/,fl,Berean Christian High School,Dean Hendricks,,Bulldogs,NA
/fl/ocoee/central-florida-christian-academy-eagles/,fl,Central Florida Christian Academy,Kyle Wills,,Eagles,Co-Ed/Private
/fl/deltona/trinity-christian-academy-eagles/,fl,Trinity Christian Academy,Russell Jackson,,Eagles,/Private
